Id,Score,Summary,Text,FoodSafetyFlag,SemanticScore,SemanticFlagged,DebertaConfirmed,DebertaSafetyScore,DebertaCategory,FinalSafetyScore,ActionStatus,Human_Is_Hazard,Human_Category,Notes
212067,1,horrible synthetic taste,"I absolutely love the plain Zico Coconut water - I drink at least 1 or 2 of the large tetrapaks a week.  I have also enjoyed some of the other brands Mango flavored coconut water (O.N.E. and Vita).  So the logical progression was to try the Zico Mango.<br /><br />ABSOLUTELY HORRIBLE. You can't taste the Coconut, but instead are overpowered with this terrible synthetic tasting Mango flavor that leaves a disgusting aftertaste that almost ""stings"" the back of my tongue. Like I said before, I am almost addicted to coconut water, and I hate to let things go to waste - but I couldn't even finish this bottle.<br /><br />After looking at the ingredients - Coconut water from concentrate and Natural Flavors.  I don't know what type of ""natural flavors"" they are using, or what constitutes a ""natural flavor"".  Whatever it is, it's disgusting.<br /><br />I recommend trying one of the other brands coconut-mango mixes that actually adds small amount of Mango Puree.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
137321,1,"gag, hack, throw up, throw away","we purchased this cuz our lil buddy has stinky breath.  i saw the reviews that mentioned the gagging and just hoped it wouldn't affect our dog.  unfortunately, i was wrong.  he gagged on some, others he didn't, we kept giving em a try and following some of the advice others have here - unfortunately, he even threw up once or twice.  after that we just threw them away.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,1,Illness ,
491113,4,"Not perfect, but quite good","Not as clean as Nutiva hemp, but acceptable and you can't beat the price. Keep in mind that you need to keep in a refridgerator after opening and because of its size it takes a lot of space.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
289821,1,"these are terrible, don't buy","I wish I would have listened to the other reviews.  I had to see for myself because I loved the delfa/danish ribbon rolls so much and I liked them a little on the chewy/stale side so I thought it was worth a shot.<br />Seriously, DO NOT WASTE YOUR TIME OR $$$$!!!!!<br />These taste NOTHING like the originals.  They taste like cherry cough syrup would taste if it dried up!<br />I even had a friend try them who never had the originals and she took one bite and spit it out. I would not have even given these one star but you have to give at least one to review a product.<br />I sent the entire box back, I was so disappointed, delfa rolls were my favorite and I was so excited to see they came back.  Well turns out they didn't......<br />If you are like me and have to try something for yourself please don't waste your time or money; and if you still want to try them make sure you can get a refund.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
221168,2,Mariani,"I purchased Mariani dates & found them wonderful so I was eager to try their apricots,  I've always loved dried apricots so was disappointed to find these rather flat and tasteless. I don't think I will be buying them again.<br /><br />If anyone has a way to enhance the flavor, I'm open for suggestion.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
409195,5,Love it!,"This is what we found after Science Diet discontinued their lamb and rice formula.  One of our cats is allergic to fish and corn, so we settled on this because we couldn't find anything else without those two ingredients.  Well, lucky us.  It's the best cat food we've ever used.  All of our cats like it.  Our cat allergic friends have fewer problems with our cats than any others.  We rarely see hairballs anymore.  The cats are prettier and fluffier than ever.  Great food.  Hope it never changes.",FALSE,0.440862119,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
124557,2,Popcorn flavoring,"The flavoring is just ok. Bland, no salt added and really has no flavor considering how fattening it is. Will try another brand next time.",FALSE,0.411641598,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
376422,2,Kitty Kouldn't Keep it Down,"Smelled fresh, super organic and no unnecessary processing or preservatives, but Tinkerbell vomited it up every time in every recipe I tried.  Boo.",TRUE,0.545935988,TRUE,TRUE,0.533930242,Contamination,0.5339,Medium Alert (Manual Review),1,Illness ,
164829,4,Tastes Good But Smells Bad,"When I first opened the bag, I caught a whiff of the smell and it smelled like a mix of plastic and cardboard.. not very appealing. But it tastes fine. It's no potato chip but it's a pretty good runner up. There is a good potato flavor. It reminds me of those rice cake snacks but in a krinkly french fry shape. It really does satisfy my salty crunchy fix though.",FALSE,0.394162416,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
251059,5,UNSWEETENED CRANBERRY JUICE.,"Trust me on this. Possibly the biggest ""WTF?!"" experience of all with these little tablets. I got a bottle of it and then tried the juice as an afterthought after already trying limes, lemons, etc... It tasted like regular, old-fashioned ocean spray -- sweet and cranberry-y.<br /><br />A few hours later, I realized that I didn't know what the cranberry juice tasted like by itself...<br /><br />HUGE DIFFERENCE.<br /><br />Ordering a few more boxes to continue with the experimenting.",FALSE,0.464583695,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
326317,2,Tastes just like any other common honey you might eat,"The description of this honey says it has a rich unique flavor. Mine certainly didn't. It tasted just like the cheapest honey you might find in gallon jugs at your local grocer.<br /><br />And by the way, this jar is only 2oz so it's also very pricey for its size.",FALSE,0.406485319,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
286763,5,Ichi,"This soup was o.k.  It does not taste bad. For my palate, it just is not all that great. My teenager enjoyed it very much. Fast shipping.",FALSE,0.404566467,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
232571,1,Gave me mild itchy tongue,"I am not sure weather others allergic to this product. I am not allergic to very many food items. Especially I don't get itchiness to regular process food items like chips but this one did. So the whole thing was a waste, just disposed off the whole box.",FALSE,0.548479915,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,1,Allergen,
345207,1,PARTIALLY HYDROGENATED VEGETABLE OIL,"INGREDIENTS: SUGAR, GLUCOSE SYRUP SOLIDS, COCA (PROCESSED WITH ALKALI), PARTIALLY HYDROGENATED VEGETABLE OIL (MAY CONTAIN COCONUT, SOYBEAN, SUNFLOWER, PALM AND/OR CANOLA), NONFAT DRY MILK, MODIFIED WHEY, MALTODEXTRIN, SALT, NATURAL AND ARTIFICIAL FLAVORS, CELLULOSE GUM, SODIUM CASEINATE, CORNSTARCH, LACTOSE, DIPOTASSIUM PHOSPHATE, SUCRALOSE, MONO- AND DIGLYCERIDES, SILICON DIOXIDE, SOY LECITHIN, ARTIFICIAL COLOR.<br />CONTAINS: MILK AND SOY<br /><br />People, please read labels....",FALSE,0.401503354,TRUE,TRUE,0.910797298,Contamination,0.9108,High Alert (Action Required),0,Safe,
497502,5,A treat I feel confident in!,We love this brand of organic suckers.  A great value as well.  The bucket lasts us several months!  And I love the fact that there are no chemicals or toxic dyes!,FALSE,0.428361118,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
289319,5,Good stuff,My son really likes this baby food. Most of the foods with meat or poultry are quite disgusting. This one has a terrific smell and a really good taste.,FALSE,0.4220137,TRUE,TRUE,0.648571014,Contamination,0.0649,Safe / False Positive,0,Safe,
121096,5,GREAT DOG FOOD,I have to buy this dog food for my Dashound because of allergies to food. This is the only dry dog food I have been able to find that will not cause him to break out with bumps. Beside he loves it. I will continue to buy this as long as I can find it.<br /><br />He has had no adverse reactions since being on the this food. It is better than the stuff the vet was selling me for allergy's.,FALSE,0.425656557,TRUE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
